Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
624033,06/09/2023,87,05/01/2024,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,07/12/2023,Not Closed,E Conveyancer ,ULS,125
627041,15/09/2023,80,05/01/2024,ULS,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,116
627160,15/09/2023,80,05/01/2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,116
627392,18/09/2023,79,05/01/2024,Direct,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,20/12/2023,Not Closed,Main Fees,,113
628177,19/09/2023,78,05/01/2024,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,112
628374,20/09/2023,77,05/01/2024,TM Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage LEASEHOLD (CDPL Limited) ,Sequence Leasehold Remortgage CDPL,111
628859,21/09/2023,76,05/01/2024,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,05/01/2024,Not Closed,Conveyancer Plus,,110
629032,21/09/2023,76,05/01/2024,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,21/12/2023,Not Closed,E Conveyancer ,BM,110
630563,26/09/2023,73,05/01/2024,E-Conveyancer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,19/12/2023,Not Closed,E Conveyancer ,ULS,105
630862,27/09/2023,72,05/01/2024,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,05/01/2024,Not Closed,Conveyancer Plus,CP Really Moving,104
631893,29/09/2023,70,05/01/2024,Sequence Remortgage,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,102
648392,02/10/2023,69,05/01/2024,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,99
648402,02/10/2023,69,05/01/2024,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,99
650102,05/10/2023,66,05/01/2024,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,02/01/2024,Not Closed,Conveyancing Alliance,CAL,96
650103,05/10/2023,66,05/01/2024,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,02/01/2024,Not Closed,Conveyancing Alliance,CAL,96
650219,06/10/2023,65,05/01/2024,ULS,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,03/01/2024,Not Closed,E Conveyancer ,ULS,95
652903,13/10/2023,60,05/01/2024,Direct,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,22/12/2023,Not Closed,Main Fees,,88
653905,17/10/2023,58,05/01/2024,Conveyancing Direct Property Law ,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,84
653923,17/10/2023,58,05/01/2024,Conveyancing Calculator Plugin,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,21/12/2023,Not Closed,Main Fees,,84
655168,19/10/2023,56,05/01/2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,82
656974,25/10/2023,52,05/01/2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,76
660291,02/11/2023,46,05/01/2024,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,68
662450,09/11/2023,41,05/01/2024,Fix My Legals,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Fix My Legals - Standard,Fix My Legals,61
667430,23/11/2023,31,05/01/2024,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,47
669654,30/11/2023,26,05/01/2024,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,40
670591,04/12/2023,24,05/01/2024,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,36
672721,11/12/2023,19,05/01/2024,Fix My Legals,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Fix My Legals - Cashback Remortgage,Fix My Legals,29
