Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
665150,16/11/2023,106,12/04/2024,Freehold,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,09/04/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,152
665486,17/11/2023,105,12/04/2024,Freehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,09/04/2024,Not Closed,E Conveyancer ,ULS,151
667401,23/11/2023,101,12/04/2024,Leasehold,United Legal Services,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,09/04/2024,Not Closed,E Conveyancer ,BM,145
668550,28/11/2023,98,12/04/2024,Freehold,,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Main Fees,,140
669108,29/11/2023,97,12/04/2024,Leasehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,11/04/2024,Not Closed,E Conveyancer ,ULS,139
669122,29/11/2023,97,12/04/2024,Freehold,,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,27/03/2024,Not Closed,Main Fees,,139
670405,04/12/2023,94,12/04/2024,Freehold,CP Really Moving,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,N/A,Not Closed,Conveyancer Plus,,134
670686,04/12/2023,94,12/04/2024,Freehold,Direct,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,03/04/2024,Not Closed,Main Fees,,134
670756,04/12/2023,94,12/04/2024,Leasehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,134
671088,05/12/2023,93,12/04/2024,Freehold,United Legal Services,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Purchase,11/04/2024,Not Closed,E Conveyancer ,BM,133
671742,07/12/2023,91,12/04/2024,Leasehold,Legal Marketing Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,LMS,LMS,131
673152,12/12/2023,88,12/04/2024,Freehold,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,08/04/2024,Not Closed,E Conveyancer ,ULS,126
674425,18/12/2023,84,12/04/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,120
676804,03/01/2024,72,12/04/2024,Freehold,Panel: Local Conveyancing Quote,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ TRB,Local Conveyancing Quote,104
680228,15/01/2024,64,12/04/2024,Leasehold,Conveyancing Plus ,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,92
681161,17/01/2024,62,12/04/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,10/04/2024,Not Closed,LMS,LMS,90
681834,19/01/2024,60,12/04/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08/04/2024,Not Closed,E Conveyancer ,ULS,88
682066,19/01/2024,60,12/04/2024,Freehold,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,BM ,BM,88
682694,22/01/2024,59,12/04/2024,Freehold,ULS,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,E Conveyancer ,ULS,85
682800,23/01/2024,58,12/04/2024,Freehold,ULS,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,05/04/2024,Not Closed,E Conveyancer ,ULS,84
683200,23/01/2024,58,12/04/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08/04/2024,Not Closed,E Conveyancer ,ULS,84
683387,24/01/2024,57,12/04/2024,Leasehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,83
685212,29/01/2024,54,12/04/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,10/04/2024,Not Closed,LMS,LMS,78
685844,30/01/2024,53,12/04/2024,Freehold,Direct,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,03/04/2024,Not Closed,Main Fees,,77
686095,31/01/2024,52,12/04/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28/03/2024,Not Closed,E Conveyancer ,ULS,76
689012,07/02/2024,47,12/04/2024,Freehold,Legal Marketing Services,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,09/04/2024,Not Closed,LMS,LMS,69
689439,08/02/2024,46,12/04/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,68
693101,19/02/2024,39,12/04/2024,Freehold,LMS,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,N/A,Not Closed,Main Fees,,57
693865,20/02/2024,38,12/04/2024,Freehold,tmconnect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,56
698538,01/03/2024,30,12/04/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,46
698631,01/03/2024,30,12/04/2024,Freehold,CAL Integration,Charlie Wood,Charlie Wood,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,46
699029,04/03/2024,29,12/04/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,43
