Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
623872,06-09-2023,91,11-01-2024,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,04-01-2024,Not Closed,E Conveyancer ,ULS,131
631806,29-09-2023,74,11-01-2024,SortRefer,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,11-01-2024,Not Closed,Sort Refer,SortRefer,108
649637,04-10-2023,71,11-01-2024,GOTO Group,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,GOTO Group,GOTO Group,103
651985,11-10-2023,66,11-01-2024,ULS,purchasepostcompletion@lpropertylawyers.co.uk,Support 2,Head Office,Conveyancing - Purchase,14-12-2024,Not Closed,E Conveyancer ,ULS,96
653811,16-10-2023,63,11-01-2024,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,91
654656,18-10-2023,61,11-01-2024,Direct,Halima Nasir,Halima Nasir,Head Office,Conveyancing - Purchase,04-01-2024,Not Closed,Main Fees,,89
656439,24-10-2023,57,11-01-2024,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,83
657630,26-10-2023,55,11-01-2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,81
659766,01-11-2023,51,11-01-2024,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,75
659770,01-11-2023,51,11-01-2024,Movin Legal,Julie Bird,Julie Bird,Head Office,Conveyancing - Sale,N/A,Not Closed,Movin Legal,Movin Legal,75
660320,02-11-2023,50,11-01-2024,Conveyancing Plus ,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Main Fees,Conveyancing Plus ,74
661352,07-11-2023,47,11-01-2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,69
661603,07-11-2023,47,11-01-2024,tm connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,69
663019,10-11-2023,44,11-01-2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,66
666532,21-11-2023,37,11-01-2024,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,55
668124,27-11-2023,33,11-01-2024,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,49
671387,06-12-2023,26,11-01-2024,Direct,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Main Fees,,40
671569,06-12-2023,26,11-01-2024,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,40
