Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
620368,24-08-2023,77,11-12-2023,,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,05-12-2023,Not Closed,Main Fees,,111
621124,29-08-2023,74,11-12-2023,Fix My Legals,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Fix My Legals - Standard,Fix My Legals,106
621786,30-08-2023,73,11-12-2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,105
622641,01-09-2023,71,11-12-2023,,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,05-12-2023,Not Closed,Sort Refer,SortRefer,103
622933,04-09-2023,70,11-12-2023,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,06-12-2023,Not Closed,E Conveyancer ,ULS,100
626952,15-09-2023,61,11-12-2023,United Legal Services,purchasepostcompletion@lpropertylawyers.co.uk,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,08-12-2023,Not Closed,BM ,BM,89
629226,21-09-2023,57,11-12-2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,83
632235,29-09-2023,51,11-12-2023,Thornley Groves,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,11-12-2023,Not Closed,Thornley Groves (City Centre),Thornley Groves,75
649780,05-10-2023,47,11-12-2023,CAL Integration,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,08-12-2023,Not Closed,Conveyancing Alliance,CAL,69
652632,13-10-2023,41,11-12-2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,61
657491,26-10-2023,32,11-12-2023,Skipton,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,48
