Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
688490,06/02/2024,62,02/05/2024,Freehold,CP Really Moving,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,30/04/2024,Not Closed,Conveyancer Plus Really Moving,Conveyancer Plus,91
689948,09/02/2024,59,02/05/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,88
690992,13/02/2024,57,02/05/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,84
691557,14/02/2024,56,02/05/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,01/05/2024,Not Closed,Sort Refer,SortRefer,83
699015,04/03/2024,43,02/05/2024,Freehold,ULS,Post Completion Team,Support 6,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,64
700535,07/03/2024,40,02/05/2024,Freehold,Movin Legal,Post Completion Team,Support 6,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,61
701938,11/03/2024,38,02/05/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,57
711103,18/03/2024,33,02/05/2024,Leasehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,50
711107,18/03/2024,33,02/05/2024,Leasehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,50
712525,20/03/2024,31,02/05/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,48
713788,25/03/2024,28,02/05/2024,Freehold,Movin Legal,Susan Burrell,Susan Burrell,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,43
715048,27/03/2024,26,02/05/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,41
716942,03/04/2024,21,02/05/2024,Freehold,Movin Legal,Post Completion Team,Support 6,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,34
