Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
597557,20/07/2023,95,30/11/2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18/09/2023,Not Closed,E Conveyancer ,ULS,137
599229,26/07/2023,91,30/11/2023,SortRefer,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Purchase,03/11/2023,Not Closed,Sort Refer,SortRefer,131
599535,26/07/2023,91,30/11/2023,ULS,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,27/11/2023,Not Closed,E Conveyancer ,ULS,131
600948,31/07/2023,88,30/11/2023,Legal Marketing Services,Gini Katirai,Gini Katirai,Head Office,Conveyancing - Sale,30/11/2023,Not Closed,LMS,LMS,126
601803,02/08/2023,86,30/11/2023,My Legal Club Non Members,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,My Legal Club Non Members,My Legal Club Non Members,124
603207,07/08/2023,83,30/11/2023,Panel: More Financial,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,30/11/2023,Not Closed,More Financial,More Financial,119
604056,09/08/2023,81,30/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,117
618140,17/08/2023,75,30/11/2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28/11/2023,Not Closed,E Conveyancer ,ULS,109
619432,22/08/2023,72,30/11/2023,CAL Integration,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,Conveyancing Alliance,CAL,104
619931,23/08/2023,71,30/11/2023,Legal Marketing Services,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,30/11/2023,Not Closed,LMS,LMS,103
620366,24/08/2023,70,30/11/2023,SortRefer,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,17/11/2023,Not Closed,Sort Refer,SortRefer,102
621621,30/08/2023,66,30/11/2023,ULS,Ume Anwar,Post Completion Team,Head Office,Conveyancing - Purchase,20/11/2023,Not Closed,E Conveyancer ,ULS,96
623552,05/09/2023,62,30/11/2023,ULS,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,22/11/2023,Not Closed,E Conveyancer ,ULS,90
625097,11/09/2023,58,30/11/2023,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,29/11/2023,Not Closed,Conveyancer Plus,Conveyancer Plus,84
625767,12/09/2023,57,30/11/2023,ULS,Archive,Archive,Head Office,Conveyancing - Sale,N/A,Not Closed,E Conveyancer ,ULS,83
625778,12/09/2023,57,30/11/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,83
626677,14/09/2023,55,30/11/2023,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28/11/2023,Not Closed,LMS,LMS,81
627116,15/09/2023,54,30/11/2023,ULS,Post Completion Team,Support 2,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,80
628531,20/09/2023,51,30/11/2023,ULS,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,75
630601,26/09/2023,47,30/11/2023,E-Conveyancer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,69
631151,27/09/2023,46,30/11/2023,Thornley Groves,George  Bokuchava,Krisella Lyons,Head Office,Conveyancing - Sale,30/11/2023,Not Closed,Thornley Groves (City Centre),Thornley Groves,68
648994,03/10/2023,42,30/11/2023,Conveyancing Plus ,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,28/11/2023,Not Closed,Conveyancer Plus,,62
650594,06/10/2023,39,30/11/2023,Legal Marketing Services,Dane  Hughes,Dane  Hughes,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,59
651501,10/10/2023,37,30/11/2023,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,24/11/2023,Successfully,Sort Refer,SortRefer,55
651544,10/10/2023,37,30/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,55
652076,11/10/2023,36,30/11/2023,Panel: Thornley Groves Swinton,Archive,Archive,Head Office,Conveyancing - Sale,23/11/2023,Not Closed,Thornley Groves (Swinton),Thornley Groves Swinton,54
652811,13/10/2023,34,30/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,52
