Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
553772,23/03/2023,155,26/10/2023,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,221
558002,04/04/2023,147,26/10/2023,ULS,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,26/10/2023,Not Closed,E Conveyancer ,ULS,209
558289,05/04/2023,146,26/10/2023,,Archive,Archive,Head Office,Conveyancing - Sale,20/10/2023,Not Closed,Really Moving ,ReallyMoving,208
566509,28/04/2023,129,26/10/2023,Conveyancing Plus ,Archive,Archive,Head Office,Conveyancing - Sale,03/08/2023,Not Closed,Conveyancer Plus,Conveyancer Plus,185
572594,17/05/2023,116,26/10/2023,E-Conveyancer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,13/10/2023,Not Closed,E Conveyancer ,ULS,166
572792,17/05/2023,116,26/10/2023,SortRefer,Johnathon  Wright,Johnathon  Wright,Head Office,Conveyancing - Purchase,N/A,Not Closed,Sort Refer,SortRefer,166
577397,30/05/2023,107,26/10/2023,LMS,Archive,Archive,Head Office,Conveyancing - Sale,25/10/2023,Not Closed,LMS,LMS,153
577402,30/05/2023,107,26/10/2023,LMS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,25/10/2023,Not Closed,LMS,LMS,153
581105,08/06/2023,100,26/10/2023,SortRefer,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Purchase,25/10/2023,Not Closed,Sort Refer,SortRefer,144
582914,13/06/2023,97,26/10/2023,Legal Marketing Services,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,19/10/2023,Not Closed,LMS,LMS,139
583813,15/06/2023,95,26/10/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,137
584711,19/06/2023,93,26/10/2023,Legal Marketing Services,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,25/10/2023,Not Closed,LMS,LMS,133
585658,21/06/2023,91,26/10/2023,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,26/10/2023,Not Closed,Sort Refer,SortRefer,131
586224,22/06/2023,90,26/10/2023,Legal Marketing Services,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,130
587939,27/06/2023,87,26/10/2023,Lifetime Legal,Johnathon  Wright,Johnathon  Wright,Head Office,Conveyancing - Purchase,N/A,Not Closed,Lifetime Legal,Lifetime Legal,125
588728,29/06/2023,85,26/10/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,123
589572,03/07/2023,83,26/10/2023,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,25/10/2023,Not Closed,Sort Refer,SortRefer,119
589795,03/07/2023,83,26/10/2023,Movin Legal,purchasepostcompletion@lpropertylawyers.co.uk,Post Completion Team,Head Office,Conveyancing - Purchase,24/10/2023,Not Closed,Movin Legal,Movin Legal,119
591396,06/07/2023,80,26/10/2023,SortRefer,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Purchase,26/10/2023,Not Closed,Sort Refer,SortRefer,116
593640,12/07/2023,76,26/10/2023,Skipton,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,110
596143,18/07/2023,72,26/10/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,104
597577,21/07/2023,69,26/10/2023,Panel: Poole Family Financial,George  Bokuchava,Krisella Lyons,Head Office,Conveyancing - Purchase,25/10/2023,Not Closed,Poole Family Financial,Poole Family Financial,101
600251,27/07/2023,65,26/10/2023,ULS,purchasepostcompletion@lpropertylawyers.co.uk,Post Completion Team,Head Office,Conveyancing - Purchase,19/10/2023,Not Closed,E Conveyancer ,ULS,95
603066,07/08/2023,58,26/10/2023,ULS,Archive,Archive,Head Office,Conveyancing - Sale,23/10/2023,Not Closed,E Conveyancer ,ULS,84
603068,07/08/2023,58,26/10/2023,ULS,purchasepostcompletion@lpropertylawyers.co.uk,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,23/10/2023,Not Closed,E Conveyancer ,ULS,84
603200,07/08/2023,58,26/10/2023,Really Moving,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,20/10/2023,Not Closed,Main Fees,Conveyancing Plus ,84
604248,09/08/2023,56,26/10/2023,Direct,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,20/10/2023,Not Closed,Main Fees,,82
622693,01/09/2023,39,26/10/2023,Fix My Legals,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Fix My Legals - Standard,Fix My Legals,59
626578,14/09/2023,30,26/10/2023,Value Conveyancer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Best Quote Mortgages and Loans,,46
629563,22/09/2023,24,26/10/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,38
