Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
618517,18/08/2023,76,04/12/2023,Direct,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,02/11/2023,Not Closed,Main Fees,,110
620402,24/08/2023,72,04/12/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,104
620624,25/08/2023,71,04/12/2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,23/11/2023,Not Closed,E Conveyancer ,ULS,103
623373,05/09/2023,64,04/12/2023,Conveyancing Plus ,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Main Fees,,92
623533,05/09/2023,64,04/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,92
625153,11/09/2023,60,04/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,86
625336,11/09/2023,60,04/12/2023,E-Conveyancer,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,N/A,Not Closed,BM ,BM,86
650101,05/10/2023,42,04/12/2023,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,62
650749,09/10/2023,40,04/12/2023,Panel: Nicholls and Barnes,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,04/12/2023,Not Closed,Nicholls and Barnes ,Nicholls and Barnes,58
651081,09/10/2023,40,04/12/2023,SortRefer,postlpl@lpropertylawyers.co.uk,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,04/12/2023,Not Closed,Sort Refer,SortRefer,58
651981,11/10/2023,38,04/12/2023,ULS,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,27/11/2023,Not Closed,E Conveyancer ,ULS,56
652082,11/10/2023,38,04/12/2023,Thornley Groves,Archive,Archive,Head Office,Conveyancing - Sale,04/12/2023,Not Closed,Thornley Groves (City Centre),Thornley Groves,56
653546,16/10/2023,35,04/12/2023,Conveyancing Direct Property Law ,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,51
654369,18/10/2023,33,04/12/2023,,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,49
656291,24/10/2023,29,04/12/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,43
656600,24/10/2023,29,04/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,43
657694,26/10/2023,27,04/12/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,41
657909,27/10/2023,26,04/12/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,40
658757,30/10/2023,25,04/12/2023,TM Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,37
658936,30/10/2023,25,04/12/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,37
660199,02/11/2023,22,04/12/2023,TM Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,34
667003,22/11/2023,8,04/12/2023,Pinkerton Financial Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Pinkerton Financial Services,Pinkerton,14
