Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days),Quill Reference
757011,17/05/2024,54,01/08/2024,Freehold,ULS,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,80,757011
758446,21/05/2024,52,01/08/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,76,758446
758681,22/05/2024,51,01/08/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,75,758681
759312,23/05/2024,50,01/08/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,74,759312
759724,23/05/2024,50,01/08/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,74,759724
760411,25/05/2024,48,01/08/2024,Freehold,ULS,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,72,
760418,25/05/2024,48,01/08/2024,Freehold,Legal Marketing Services,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,72,
760809,28/05/2024,47,01/08/2024,Freehold,Direct,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Sale,N/A,Not Closed,Main Fees,,69,760809
761632,30/05/2024,45,01/08/2024,Freehold,Legal Marketing Services,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,67,761632
761683,30/05/2024,45,01/08/2024,Freehold,tmconnect,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,67,761683
762562,31/05/2024,44,01/08/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,66,762562
762828,01/06/2024,43,01/08/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,65,762828
763859,04/06/2024,42,01/08/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,62,763859
764343,05/06/2024,41,01/08/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,61,764343
765522,07/06/2024,39,01/08/2024,Freehold,Legal Marketing Services,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,59,765522
765625,07/06/2024,39,01/08/2024,Leasehold,SortRefer,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,59,765625
766887,11/06/2024,37,01/08/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,55,766887
767469,12/06/2024,36,01/08/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,54,767469
768364,14/06/2024,34,01/08/2024,Freehold,Legal Marketing Services,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,52,768364
768661,14/06/2024,34,01/08/2024,Freehold,tmconnect,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,52,768661
769172,17/06/2024,33,01/08/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,49,769172
769581,18/06/2024,32,01/08/2024,Freehold,Legal Marketing Services,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,48,769581
770509,19/06/2024,31,01/08/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,47,770509
771000,20/06/2024,30,01/08/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,46,771000
772076,24/06/2024,28,01/08/2024,Freehold,TM Connect,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,42,
772385,25/06/2024,27,01/08/2024,Freehold,TM Connect,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,41,
842692,02/07/2024,22,01/08/2024,Freehold,CAL Integration,Veronica  Miskell,Veronica  Miskell,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,34,842692
843515,04/07/2024,20,01/08/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,32,843515
845137,09/07/2024,17,01/08/2024,Leasehold,Legal Marketing Services,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,27,845137
845968,10/07/2024,16,01/08/2024,Freehold,Panel: Local Conveyancing Quote,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ Cherry Mortgages,Local Conveyancing Quote,26,845968
846278,11/07/2024,15,01/08/2024,Leasehold,SortRefer,Post Completion Team,remopostcompletion@leadingpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,25,846278
