Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
597919,21/07/2023,75,03/11/2023,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,02/11/2023,Not Closed,Sort Refer,SortRefer,108
598835,25/07/2023,73,03/11/2023,Panel: Local Conveyancing Quote,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,02/11/2023,Not Closed,LCQ,Local Conveyancing Quote,104
600539,28/07/2023,70,03/11/2023,United Legal Services,Bradley Hayes,Bradley Hayes,Head Office,Conveyancing - Purchase,27/10/2023,Not Closed,E Conveyancer ,BM,101
601003,31/07/2023,69,03/11/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,98
603091,07/08/2023,64,03/11/2023,ULS,purchasepostcompletion@lpropertylawyers.co.uk,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,27/10/2023,Not Closed,E Conveyancer ,ULS,91
603314,07/08/2023,64,03/11/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,91
603355,07/08/2023,64,03/11/2023,Legal Marketing Services,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,31/10/2023,Not Closed,LMS,LMS,91
603859,08/08/2023,63,03/11/2023,LMS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,90
604045,09/08/2023,62,03/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,89
604342,09/08/2023,62,03/11/2023,Really Moving,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,30/10/2023,Not Closed,Conveyancer Plus,CP Really Moving,89
604742,10/08/2023,61,03/11/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,88
604766,10/08/2023,61,03/11/2023,Panel: Local Conveyancing Quote,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,N/A,Not Closed,LCQ,Local Conveyancing Quote,88
605277,11/08/2023,60,03/11/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,87
616950,15/08/2023,58,03/11/2023,Conveyancing Plus ,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,01/11/2023,Not Closed,Conveyancer Plus,CP Really Moving,83
622008,31/08/2023,46,03/11/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,67
623781,06/09/2023,42,03/11/2023,Skipton Building Society,Charlie Wood,Charlie Wood,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,61
626216,13/09/2023,37,03/11/2023,United Legal Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,01/11/2023,Not Closed,BM ,BM,54
626259,13/09/2023,37,03/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,54
626755,14/09/2023,36,03/11/2023,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,02/11/2023,Not Closed,E Conveyancer ,ULS,53
626768,14/09/2023,36,03/11/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,53
628250,19/09/2023,33,03/11/2023,Direct,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Best Quote Mortgages and Loans,,48
628256,19/09/2023,33,03/11/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,48
657165,25/10/2023,7,03/11/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,12
