Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
677341,05/01/2024,81,29/04/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,16/04/2024,Not Closed,LMS,LMS,116
678025,08/01/2024,80,29/04/2024,Freehold,Legal Marketing Services,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,29/04/2024,Not Closed,LMS,LMS,113
682673,22/01/2024,70,29/04/2024,Freehold,E-Conveyancer,Soh Sohail,Soh Sohail,Head Office,Conveyancing - Purchase,16/04/2024,Not Closed,E Conveyancer ,ULS,99
683142,23/01/2024,69,29/04/2024,Leasehold,Direct,Archive,Archive,Head Office,Conveyancing - Sale,19/04/2024,Not Closed,Main Fees,,98
684083,25/01/2024,67,29/04/2024,Leasehold,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,N/A,Not Closed,Sort Refer,SortRefer,96
684092,25/01/2024,67,29/04/2024,Freehold,SortRefer,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Purchase,28/03/2024,Not Closed,Sort Refer,SortRefer,96
684684,26/01/2024,66,29/04/2024,Freehold,Direct,George  Bokuchava,George  Bokuchava,Head Office,Conveyancing - Purchase,19/04/2024,Not Closed,Main Fees,,95
691163,13/02/2024,54,29/04/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,77
691871,14/02/2024,53,29/04/2024,Freehold,Legal Marketing Services,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,26/04/2024,Not Closed,LMS,LMS,76
692406,15/02/2024,52,29/04/2024,Freehold,Panel: RAW Mortgages,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,29/04/2024,Not Closed,Raw Mortgages,RAW Mortgages,75
692504,16/02/2024,51,29/04/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,74
693272,19/02/2024,50,29/04/2024,Leasehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,71
697081,27/02/2024,44,29/04/2024,Freehold,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,29/04/2024,Not Closed,Conveyancing Alliance,CAL,63
698278,01/03/2024,41,29/04/2024,Freehold,Conveyancing Plus ,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Conveyancer Plus,Conveyancer Plus,60
698631,01/03/2024,41,29/04/2024,Freehold,CAL Integration,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Conveyancing Alliance,CAL,60
702205,12/03/2024,34,29/04/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,49
