Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
593673,12/07/2023,95,22/11/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,135
595812,17/07/2023,92,22/11/2023,Conveyancing Plus ,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,21/11/2023,Not Closed,Conveyancer Plus,Conveyancer Plus,130
597001,19/07/2023,90,22/11/2023,United Legal Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,23/11/2023,Not Closed,E Conveyancer ,BM,128
598196,24/07/2023,87,22/11/2023,BM,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,22/11/2023,Not Closed,BM ,BM,123
598696,25/07/2023,86,22/11/2023,SortRefer,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,122
599431,26/07/2023,85,22/11/2023,ULS,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,121
599498,26/07/2023,85,22/11/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,121
601001,31/07/2023,82,22/11/2023,Legal Marketing Services,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,09/11/2023,Not Closed,LMS,LMS,116
601836,02/08/2023,80,22/11/2023,United Legal Services,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,21/11/2023,Not Closed,BM ,BM,114
603132,07/08/2023,77,22/11/2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,109
617868,17/08/2023,69,22/11/2023,Direct,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,16/11/2023,Not Closed,Main Fees,,99
621177,29/08/2023,61,22/11/2023,Movin Legal,Kadie Pickering,Kadie Pickering,Head Office,Conveyancing - Purchase,N/A,Not Closed,Movin Legal,Movin Legal,87
622618,01/09/2023,58,22/11/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,84
623754,06/09/2023,55,22/11/2023,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,20/11/2023,Not Closed,LMS,LMS,79
623987,06/09/2023,55,22/11/2023,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,22/11/2023,Not Closed,BM ,BM,79
624097,06/09/2023,55,22/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,79
628376,20/09/2023,45,22/11/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,65
632200,29/09/2023,38,22/11/2023,Tm connect ,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,,56
649232,03/10/2023,36,22/11/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,52
650066,05/10/2023,34,22/11/2023,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,22/11/2023,Not Closed,Conveyancer Plus,,50
652956,13/10/2023,28,22/11/2023,ULS,Soh Sohail,Soh Sohail,Head Office,Conveyancing - Purchase,21/11/2023,Not Closed,E Conveyancer ,ULS,42
