Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
598938,25-07-2023,105,19-12-2023,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,N/A,Not Closed,E Conveyancer ,ULS,149
599020,25-07-2023,105,19-12-2023,Conveyancing Plus ,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,19-12-2023,Not Closed,Conveyancer Plus,Conveyancer Plus,149
601096,31-07-2023,101,19-12-2023,E-Conveyancer,Charlene  Hickman,Charlene  Hickman,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,143
602320,03-08-2023,98,19-12-2023,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,19-12-2023,Not Closed,Conveyancer Plus,Conveyancer Plus,140
602685,04-08-2023,97,19-12-2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12-12-2023,Not Closed,E Conveyancer ,ULS,139
616534,14-08-2023,91,19-12-2023,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,18-12-2023,Not Closed,E Conveyancer ,ULS,129
617685,16-08-2023,89,19-12-2023,,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Purchase,08-12-2023,Not Closed,My Legal Club Members,My Legal Club ,127
620300,24-08-2023,83,19-12-2023,E-Conveyancer,Charlene  Hickman,Charlene  Hickman,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,119
620392,24-08-2023,83,19-12-2023,,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,119
621277,29-08-2023,80,19-12-2023,ULS,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,24-11-2023,Not Closed,E Conveyancer ,ULS,114
624538,07-09-2023,73,19-12-2023,Skipton,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,105
624909,08-09-2023,72,19-12-2023,United Legal Services,Clare Miller,Clare Miller,Head Office,Conveyancing - Purchase,19-12-2023,Not Closed,BM ,BM,104
626391,14-09-2023,68,19-12-2023,,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Fix My Legals - Standard,Fix My Legals,98
626799,14-09-2023,68,19-12-2023,United Legal Services,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,19-12-2023,Not Closed,BM ,BM,98
627334,18-09-2023,66,19-12-2023,ULS,Amy  Sutton,Amy  Sutton,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,94
627416,18-09-2023,66,19-12-2023,United Legal Services,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,19-12-2023,Not Closed,BM ,BM,94
630630,26-09-2023,60,19-12-2023,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15-12-2023,Not Closed,Sort Refer,SortRefer,86
630930,27-09-2023,59,19-12-2023,ULS,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,19-12-2023,Not Closed,E Conveyancer ,ULS,85
631127,27-09-2023,59,19-12-2023,SortRefer,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Sale,N/A,Not Closed,Sort Refer,SortRefer,85
659820,01-11-2023,34,19-12-2023,Thornley Groves,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,19-12-2023,Not Closed,Thornley Groves (City Centre),Thornley Groves,50
659828,01-11-2023,34,19-12-2023,,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,19-12-2023,Not Closed,Main Fees,,50
661328,07-11-2023,30,19-12-2023,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,44
661524,07-11-2023,30,19-12-2023,Panel: Local Conveyancing Quote,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ YMD,Local Conveyancing Quote,44
663350,13-11-2023,26,19-12-2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,38
