Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
620788,25/08/2023,49,02/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,74
620986,29/08/2023,47,02/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,70
622257,31/08/2023,45,02/11/2023,United Legal Services,Post Completion Team,Ramya Wijewardana,Head Office,Conveyancing - Purchase,26/10/2023,Not Closed,BM ,BM,68
623291,05/09/2023,42,02/11/2023,Skipton,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,63
626398,14/09/2023,35,02/11/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,54
626424,14/09/2023,35,02/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,54
628246,19/09/2023,32,02/11/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,49
629280,22/09/2023,29,02/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,46
650546,06/10/2023,19,02/11/2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,32
655880,23/10/2023,8,02/11/2023,Panel: Local Conveyancing Quote,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ YMD,Local Conveyancing Quote,15
