Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
596525,18/07/2023,92,23/11/2023,Direct,purchasepostcompletion@lpropertylawyers.co.uk,Post Completion Team,Head Office,Conveyancing - Purchase,23/11/2023,Not Closed,Main Fees,,132
597452,20/07/2023,90,23/11/2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,130
599525,26/07/2023,86,23/11/2023,Legal Marketing Services,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,21/11/2023,Not Closed,LMS,LMS,124
599531,26/07/2023,86,23/11/2023,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,21/11/2023,Not Closed,LMS,LMS,124
602456,03/08/2023,80,23/11/2023,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15/11/2023,Not Closed,E Conveyancer ,BM,116
602457,03/08/2023,80,23/11/2023,Conveyancing Calculator Plugin,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,15/11/2023,Not Closed,E Conveyancer ,BM,116
603143,07/08/2023,78,23/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,112
617641,16/08/2023,71,23/11/2023,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,06/11/2023,Not Closed,E Conveyancer ,ULS,103
617677,16/08/2023,71,23/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,103
620815,25/08/2023,64,23/11/2023,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,N/A,Not Closed,Sort Refer,SortRefer,94
624614,08/09/2023,54,23/11/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,80
625311,11/09/2023,53,23/11/2023,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,23/11/2023,Not Closed,BM ,BM,77
626016,13/09/2023,51,23/11/2023,Legal Marketing Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,75
626855,15/09/2023,49,23/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,73
628219,19/09/2023,47,23/11/2023,ULS,Charlie Wood,Charlie Wood,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,69
630202,25/09/2023,43,23/11/2023,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,20/11/2023,Not Closed,LMS,LMS,63
631661,28/09/2023,40,23/11/2023,E-Conveyancer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,60
649155,03/10/2023,37,23/11/2023,Conveyancing Calculator Plugin,purchasepostcompletion@lpropertylawyers.co.uk,Outsource Post Completion,Head Office,Conveyancing - Purchase,17/11/2023,Not Closed,Main Fees,,55
652722,13/10/2023,29,23/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,45
654258,17/10/2023,27,23/11/2023,SortRefer,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,22/11/2023,Not Closed,Sort Refer,SortRefer,41
