%,Fee Earner,Case Worker,ID,Start Date
7,BLUE TEAM,BLUE TEAM,770674,20/06/2024
7,BLUE TEAM,BLUE TEAM,770533,19/06/2024
7,BLUE TEAM,BLUE TEAM,770410,19/06/2024
7,BLUE TEAM,BLUE TEAM,770194,19/06/2024
7,BLUE TEAM,BLUE TEAM,770083,19/06/2024
7,BLUE TEAM,BLUE TEAM,769835,18/06/2024
7,BLUE TEAM,BLUE TEAM,769790,18/06/2024
7,BLUE TEAM,BLUE TEAM,769728,18/06/2024
7,BLUE TEAM,BLUE TEAM,769647,18/06/2024
7,BLUE TEAM,BLUE TEAM,769530,18/06/2024
7,BLUE TEAM,BLUE TEAM,769526,18/06/2024
6,BLUE TEAM,BLUE TEAM,769525,18/06/2024
7,BLUE TEAM,BLUE TEAM,769524,18/06/2024
7,BLUE TEAM,BLUE TEAM,769515,18/06/2024
7,BLUE TEAM,BLUE TEAM,769331,17/06/2024
7,BLUE TEAM,BLUE TEAM,769329,17/06/2024
7,BLUE TEAM,BLUE TEAM,769306,17/06/2024
7,BLUE TEAM,BLUE TEAM,769250,17/06/2024
7,BLUE TEAM,BLUE TEAM,769160,17/06/2024
7,BLUE TEAM,BLUE TEAM,769091,17/06/2024
7,BLUE TEAM,BLUE TEAM,769064,17/06/2024
7,BLUE TEAM,BLUE TEAM,769025,17/06/2024
7,BLUE TEAM,BLUE TEAM,768938,17/06/2024
7,BLUE TEAM,BLUE TEAM,768931,17/06/2024
7,BLUE TEAM,BLUE TEAM,768739,14/06/2024
7,BLUE TEAM,BLUE TEAM,768726,14/06/2024
7,BLUE TEAM,BLUE TEAM,768692,14/06/2024
7,BLUE TEAM,BLUE TEAM,768626,14/06/2024
7,BLUE TEAM,BLUE TEAM,768543,14/06/2024
7,BLUE TEAM,BLUE TEAM,768485,14/06/2024
7,BLUE TEAM,BLUE TEAM,768345,14/06/2024
6,BLUE TEAM,BLUE TEAM,768257,13/06/2024
7,BLUE TEAM,BLUE TEAM,768160,13/06/2024
7,BLUE TEAM,BLUE TEAM,767920,13/06/2024
6,BLUE TEAM,BLUE TEAM,767796,13/06/2024
6,BLUE TEAM,BLUE TEAM,767776,13/06/2024
7,BLUE TEAM,BLUE TEAM,767767,13/06/2024
7,BLUE TEAM,BLUE TEAM,767330,12/06/2024
6,BLUE TEAM,BLUE TEAM,767157,12/06/2024
7,BLUE TEAM,BLUE TEAM,767153,12/06/2024
6,BLUE TEAM,BLUE TEAM,766923,11/06/2024
7,BLUE TEAM,BLUE TEAM,766893,11/06/2024
6,BLUE TEAM,BLUE TEAM,766878,11/06/2024
7,BLUE TEAM,BLUE TEAM,766837,11/06/2024
7,BLUE TEAM,BLUE TEAM,766833,11/06/2024
7,BLUE TEAM,BLUE TEAM,766547,11/06/2024
7,BLUE TEAM,BLUE TEAM,766485,10/06/2024
7,BLUE TEAM,BLUE TEAM,766445,10/06/2024
7,BLUE TEAM,BLUE TEAM,766427,10/06/2024
7,BLUE TEAM,BLUE TEAM,766377,10/06/2024
7,BLUE TEAM,BLUE TEAM,766246,10/06/2024
7,BLUE TEAM,BLUE TEAM,766223,10/06/2024
7,BLUE TEAM,BLUE TEAM,766110,10/06/2024
7,BLUE TEAM,BLUE TEAM,765925,08/06/2024
7,BLUE TEAM,BLUE TEAM,765912,08/06/2024
7,BLUE TEAM,BLUE TEAM,765630,07/06/2024
7,BLUE TEAM,BLUE TEAM,765450,07/06/2024
6,BLUE TEAM,BLUE TEAM,765026,06/06/2024
6,BLUE TEAM,BLUE TEAM,764611,05/06/2024
7,BLUE TEAM,BLUE TEAM,764456,05/06/2024
7,BLUE TEAM,BLUE TEAM,764434,05/06/2024
7,BLUE TEAM,BLUE TEAM,764432,05/06/2024
7,BLUE TEAM,BLUE TEAM,764228,05/06/2024
7,BLUE TEAM,BLUE TEAM,764183,05/06/2024
7,BLUE TEAM,BLUE TEAM,763996,04/06/2024
7,BLUE TEAM,BLUE TEAM,763928,04/06/2024
7,BLUE TEAM,BLUE TEAM,763758,04/06/2024
7,BLUE TEAM,BLUE TEAM,763546,04/06/2024
7,BLUE TEAM,BLUE TEAM,763486,04/06/2024
7,BLUE TEAM,BLUE TEAM,763019,03/06/2024
6,BLUE TEAM,BLUE TEAM,762673,31/05/2024
7,BLUE TEAM,BLUE TEAM,762614,31/05/2024
7,BLUE TEAM,BLUE TEAM,762606,31/05/2024
7,BLUE TEAM,BLUE TEAM,762270,31/05/2024
7,BLUE TEAM,BLUE TEAM,762090,30/05/2024
7,BLUE TEAM,BLUE TEAM,762053,30/05/2024
7,BLUE TEAM,BLUE TEAM,762038,30/05/2024
7,BLUE TEAM,BLUE TEAM,761735,30/05/2024
7,BLUE TEAM,BLUE TEAM,761635,30/05/2024
7,BLUE TEAM,BLUE TEAM,761124,29/05/2024
7,BLUE TEAM,BLUE TEAM,761116,29/05/2024
7,BLUE TEAM,BLUE TEAM,761042,29/05/2024
7,BLUE TEAM,BLUE TEAM,761040,29/05/2024
7,BLUE TEAM,BLUE TEAM,760956,28/05/2024
7,BLUE TEAM,BLUE TEAM,760947,28/05/2024
7,BLUE TEAM,BLUE TEAM,760873,28/05/2024
7,BLUE TEAM,BLUE TEAM,760582,28/05/2024
7,BLUE TEAM,BLUE TEAM,760451,28/05/2024
7,BLUE TEAM,BLUE TEAM,760416,25/05/2024
6,BLUE TEAM,BLUE TEAM,759555,23/05/2024
7,BLUE TEAM,BLUE TEAM,759506,23/05/2024
7,BLUE TEAM,BLUE TEAM,759283,23/05/2024
7,BLUE TEAM,BLUE TEAM,758709,22/05/2024
7,BLUE TEAM,BLUE TEAM,758480,21/05/2024
7,BLUE TEAM,BLUE TEAM,758456,21/05/2024
7,BLUE TEAM,BLUE TEAM,758410,21/05/2024
7,BLUE TEAM,BLUE TEAM,757175,17/05/2024
7,BLUE TEAM,BLUE TEAM,756945,17/05/2024
7,BLUE TEAM,BLUE TEAM,756164,16/05/2024
7,BLUE TEAM,BLUE TEAM,755911,15/05/2024
7,BLUE TEAM,BLUE TEAM,755776,15/05/2024
7,BLUE TEAM,BLUE TEAM,755681,15/05/2024
7,BLUE TEAM,BLUE TEAM,755395,14/05/2024
6,BLUE TEAM,BLUE TEAM,755160,14/05/2024
7,BLUE TEAM,BLUE TEAM,754773,13/05/2024
7,BLUE TEAM,BLUE TEAM,754742,13/05/2024
7,BLUE TEAM,BLUE TEAM,754685,13/05/2024
7,BLUE TEAM,BLUE TEAM,753975,10/05/2024
7,BLUE TEAM,BLUE TEAM,753514,09/05/2024
7,BLUE TEAM,BLUE TEAM,753042,08/05/2024
7,BLUE TEAM,BLUE TEAM,752113,07/05/2024
7,BLUE TEAM,BLUE TEAM,751251,02/05/2024
6,BLUE TEAM,BLUE TEAM,751237,02/05/2024
7,BLUE TEAM,BLUE TEAM,751195,02/05/2024
7,BLUE TEAM,BLUE TEAM,751108,02/05/2024
7,BLUE TEAM,BLUE TEAM,750975,02/05/2024
7,BLUE TEAM,BLUE TEAM,733707,01/05/2024
7,BLUE TEAM,BLUE TEAM,733228,01/05/2024
6,BLUE TEAM,BLUE TEAM,732475,29/04/2024
7,BLUE TEAM,BLUE TEAM,732156,29/04/2024
7,BLUE TEAM,BLUE TEAM,731998,29/04/2024
7,BLUE TEAM,BLUE TEAM,731481,26/04/2024
6,BLUE TEAM,BLUE TEAM,730700,24/04/2024
7,BLUE TEAM,BLUE TEAM,730642,24/04/2024
7,BLUE TEAM,BLUE TEAM,730610,24/04/2024
7,BLUE TEAM,BLUE TEAM,723400,18/04/2024
7,BLUE TEAM,BLUE TEAM,723384,18/04/2024
7,BLUE TEAM,BLUE TEAM,723114,17/04/2024
7,BLUE TEAM,BLUE TEAM,722993,17/04/2024
7,BLUE TEAM,BLUE TEAM,722974,17/04/2024
7,BLUE TEAM,BLUE TEAM,722088,16/04/2024
7,BLUE TEAM,BLUE TEAM,721141,12/04/2024
7,BLUE TEAM,BLUE TEAM,719857,10/04/2024
7,BLUE TEAM,BLUE TEAM,719290,09/04/2024
7,BLUE TEAM,BLUE TEAM,719030,08/04/2024
7,BLUE TEAM,BLUE TEAM,718300,05/04/2024
7,BLUE TEAM,BLUE TEAM,717824,04/04/2024
7,BLUE TEAM,BLUE TEAM,717425,04/04/2024
7,BLUE TEAM,BLUE TEAM,717215,03/04/2024
7,BLUE TEAM,BLUE TEAM,716846,03/04/2024
7,BLUE TEAM,BLUE TEAM,715813,28/03/2024
7,BLUE TEAM,BLUE TEAM,715645,28/03/2024
7,BLUE TEAM,BLUE TEAM,715238,27/03/2024
7,BLUE TEAM,BLUE TEAM,715134,27/03/2024
7,BLUE TEAM,BLUE TEAM,714173,25/03/2024
6,BLUE TEAM,BLUE TEAM,713439,22/03/2024
7,BLUE TEAM,BLUE TEAM,712289,20/03/2024
6,BLUE TEAM,BLUE TEAM,711935,19/03/2024
7,BLUE TEAM,BLUE TEAM,711850,19/03/2024
6,BLUE TEAM,BLUE TEAM,703506,14/03/2024
7,BLUE TEAM,BLUE TEAM,702933,13/03/2024
6,BLUE TEAM,BLUE TEAM,700404,07/03/2024
7,BLUE TEAM,BLUE TEAM,700129,06/03/2024
7,BLUE TEAM,BLUE TEAM,699165,04/03/2024
7,BLUE TEAM,BLUE TEAM,698975,04/03/2024
7,BLUE TEAM,BLUE TEAM,698049,29/02/2024
7,BLUE TEAM,BLUE TEAM,696467,26/02/2024
7,BLUE TEAM,BLUE TEAM,695301,23/02/2024
7,BLUE TEAM,BLUE TEAM,694955,22/02/2024
7,BLUE TEAM,BLUE TEAM,693295,19/02/2024
7,BLUE TEAM,BLUE TEAM,693008,19/02/2024
7,BLUE TEAM,BLUE TEAM,689087,07/02/2024
7,BLUE TEAM,BLUE TEAM,688232,06/02/2024
7,BLUE TEAM,BLUE TEAM,686550,01/02/2024
7,BLUE TEAM,BLUE TEAM,686493,01/02/2024
7,BLUE TEAM,BLUE TEAM,685843,30/01/2024
7,BLUE TEAM,BLUE TEAM,680949,17/01/2024
7,BLUE TEAM,BLUE TEAM,676901,03/01/2024
7,BLUE TEAM,BLUE TEAM,675022,19/12/2023
7,BLUE TEAM,BLUE TEAM,675015,19/12/2023
7,BLUE TEAM,BLUE TEAM,675006,19/12/2023
7,BLUE TEAM,BLUE TEAM,674999,19/12/2023
7,BLUE TEAM,BLUE TEAM,674977,19/12/2023
7,BLUE TEAM,BLUE TEAM,674959,19/12/2023
7,BLUE TEAM,BLUE TEAM,674950,19/12/2023
7,BLUE TEAM,BLUE TEAM,666398,21/11/2023
7,BLUE TEAM,BLUE TEAM,628555,20/09/2023
7,BLUE TEAM,BLUE TEAM,627380,18/09/2023
7,BLUE TEAM,BLUE TEAM,621686,30/08/2023
7,BLUE TEAM,BLUE TEAM,596414,18/07/2023
