%,Fee Earner,Case Worker,ID,Start Date
7,BLUE TEAM,BLUE TEAM,858905,01/08/2024
7,BLUE TEAM,BLUE TEAM,858764,31/07/2024
7,BLUE TEAM,BLUE TEAM,858615,31/07/2024
7,BLUE TEAM,BLUE TEAM,858451,31/07/2024
7,BLUE TEAM,BLUE TEAM,858343,31/07/2024
7,BLUE TEAM,BLUE TEAM,858327,31/07/2024
6,BLUE TEAM,BLUE TEAM,858325,31/07/2024
7,BLUE TEAM,BLUE TEAM,858255,30/07/2024
7,BLUE TEAM,BLUE TEAM,858169,30/07/2024
6,BLUE TEAM,BLUE TEAM,857965,30/07/2024
7,BLUE TEAM,BLUE TEAM,857931,30/07/2024
7,BLUE TEAM,BLUE TEAM,857634,29/07/2024
7,BLUE TEAM,BLUE TEAM,857290,29/07/2024
7,BLUE TEAM,BLUE TEAM,857183,29/07/2024
7,BLUE TEAM,BLUE TEAM,857152,27/07/2024
7,BLUE TEAM,BLUE TEAM,857149,27/07/2024
7,BLUE TEAM,BLUE TEAM,857144,27/07/2024
7,BLUE TEAM,BLUE TEAM,857054,26/07/2024
7,BLUE TEAM,BLUE TEAM,856935,26/07/2024
7,BLUE TEAM,BLUE TEAM,856911,26/07/2024
6,BLUE TEAM,BLUE TEAM,856902,26/07/2024
7,BLUE TEAM,BLUE TEAM,856867,26/07/2024
7,BLUE TEAM,BLUE TEAM,856837,26/07/2024
7,BLUE TEAM,BLUE TEAM,856825,26/07/2024
7,BLUE TEAM,BLUE TEAM,856816,26/07/2024
7,BLUE TEAM,BLUE TEAM,856655,26/07/2024
7,BLUE TEAM,BLUE TEAM,856560,25/07/2024
7,BLUE TEAM,BLUE TEAM,856503,25/07/2024
7,BLUE TEAM,BLUE TEAM,856376,25/07/2024
7,BLUE TEAM,BLUE TEAM,856364,25/07/2024
7,BLUE TEAM,BLUE TEAM,856310,25/07/2024
6,BLUE TEAM,BLUE TEAM,856152,25/07/2024
6,BLUE TEAM,BLUE TEAM,856131,25/07/2024
7,BLUE TEAM,BLUE TEAM,856064,24/07/2024
7,BLUE TEAM,BLUE TEAM,855987,24/07/2024
6,BLUE TEAM,BLUE TEAM,855893,24/07/2024
7,BLUE TEAM,BLUE TEAM,855859,24/07/2024
7,BLUE TEAM,BLUE TEAM,855850,24/07/2024
7,BLUE TEAM,BLUE TEAM,855761,24/07/2024
7,BLUE TEAM,BLUE TEAM,855667,24/07/2024
7,BLUE TEAM,BLUE TEAM,855531,24/07/2024
7,BLUE TEAM,BLUE TEAM,855524,24/07/2024
6,BLUE TEAM,BLUE TEAM,855362,23/07/2024
7,BLUE TEAM,BLUE TEAM,855252,23/07/2024
7,BLUE TEAM,BLUE TEAM,855242,23/07/2024
7,BLUE TEAM,BLUE TEAM,855098,23/07/2024
7,BLUE TEAM,BLUE TEAM,855070,23/07/2024
6,BLUE TEAM,BLUE TEAM,854622,22/07/2024
7,BLUE TEAM,BLUE TEAM,854596,22/07/2024
7,BLUE TEAM,BLUE TEAM,854541,22/07/2024
6,BLUE TEAM,BLUE TEAM,854489,22/07/2024
6,BLUE TEAM,BLUE TEAM,854293,20/07/2024
7,BLUE TEAM,BLUE TEAM,854190,19/07/2024
7,BLUE TEAM,BLUE TEAM,854098,19/07/2024
7,BLUE TEAM,BLUE TEAM,853925,19/07/2024
7,BLUE TEAM,BLUE TEAM,853895,19/07/2024
7,BLUE TEAM,BLUE TEAM,853549,18/07/2024
7,BLUE TEAM,BLUE TEAM,853466,18/07/2024
7,BLUE TEAM,BLUE TEAM,853331,18/07/2024
6,BLUE TEAM,BLUE TEAM,853298,18/07/2024
7,BLUE TEAM,BLUE TEAM,853119,17/07/2024
6,BLUE TEAM,BLUE TEAM,852919,17/07/2024
7,BLUE TEAM,BLUE TEAM,852783,17/07/2024
7,BLUE TEAM,BLUE TEAM,852754,17/07/2024
6,BLUE TEAM,BLUE TEAM,852649,16/07/2024
7,BLUE TEAM,BLUE TEAM,852347,16/07/2024
7,BLUE TEAM,BLUE TEAM,852274,16/07/2024
7,BLUE TEAM,BLUE TEAM,852233,16/07/2024
7,BLUE TEAM,BLUE TEAM,852058,15/07/2024
7,BLUE TEAM,BLUE TEAM,852004,15/07/2024
6,BLUE TEAM,BLUE TEAM,851942,15/07/2024
7,BLUE TEAM,BLUE TEAM,851822,15/07/2024
6,BLUE TEAM,BLUE TEAM,851641,13/07/2024
7,BLUE TEAM,BLUE TEAM,847040,12/07/2024
7,BLUE TEAM,BLUE TEAM,846955,12/07/2024
7,BLUE TEAM,BLUE TEAM,846721,11/07/2024
7,BLUE TEAM,BLUE TEAM,846546,11/07/2024
7,BLUE TEAM,BLUE TEAM,846480,11/07/2024
7,BLUE TEAM,BLUE TEAM,846471,11/07/2024
7,BLUE TEAM,BLUE TEAM,846459,11/07/2024
7,BLUE TEAM,BLUE TEAM,846403,11/07/2024
7,BLUE TEAM,BLUE TEAM,846208,10/07/2024
7,BLUE TEAM,BLUE TEAM,846082,10/07/2024
7,BLUE TEAM,BLUE TEAM,846033,10/07/2024
6,BLUE TEAM,BLUE TEAM,846024,10/07/2024
6,BLUE TEAM,BLUE TEAM,846023,10/07/2024
7,BLUE TEAM,BLUE TEAM,846014,10/07/2024
7,BLUE TEAM,BLUE TEAM,845877,10/07/2024
6,BLUE TEAM,BLUE TEAM,845865,10/07/2024
7,BLUE TEAM,BLUE TEAM,845697,10/07/2024
7,BLUE TEAM,BLUE TEAM,845692,10/07/2024
7,BLUE TEAM,BLUE TEAM,845555,09/07/2024
7,BLUE TEAM,BLUE TEAM,845396,09/07/2024
6,BLUE TEAM,BLUE TEAM,845380,09/07/2024
7,BLUE TEAM,BLUE TEAM,845361,09/07/2024
7,BLUE TEAM,BLUE TEAM,845302,09/07/2024
7,BLUE TEAM,BLUE TEAM,845131,09/07/2024
7,BLUE TEAM,BLUE TEAM,845115,09/07/2024
7,BLUE TEAM,BLUE TEAM,845051,08/07/2024
7,BLUE TEAM,BLUE TEAM,844904,08/07/2024
7,BLUE TEAM,BLUE TEAM,844842,08/07/2024
7,BLUE TEAM,BLUE TEAM,843502,04/07/2024
7,BLUE TEAM,BLUE TEAM,843428,03/07/2024
7,BLUE TEAM,BLUE TEAM,843108,03/07/2024
7,BLUE TEAM,BLUE TEAM,843055,03/07/2024
7,BLUE TEAM,BLUE TEAM,842721,02/07/2024
7,BLUE TEAM,BLUE TEAM,841960,01/07/2024
7,BLUE TEAM,BLUE TEAM,841934,01/07/2024
7,BLUE TEAM,BLUE TEAM,841767,01/07/2024
7,BLUE TEAM,BLUE TEAM,774371,28/06/2024
7,BLUE TEAM,BLUE TEAM,774282,28/06/2024
7,BLUE TEAM,BLUE TEAM,774052,28/06/2024
7,BLUE TEAM,BLUE TEAM,773761,27/06/2024
7,BLUE TEAM,BLUE TEAM,773240,26/06/2024
7,BLUE TEAM,BLUE TEAM,772737,25/06/2024
7,BLUE TEAM,BLUE TEAM,772321,25/06/2024
7,BLUE TEAM,BLUE TEAM,772226,24/06/2024
6,BLUE TEAM,BLUE TEAM,772079,24/06/2024
6,BLUE TEAM,BLUE TEAM,771745,22/06/2024
7,BLUE TEAM,BLUE TEAM,771179,20/06/2024
7,BLUE TEAM,BLUE TEAM,770772,20/06/2024
7,BLUE TEAM,BLUE TEAM,770683,20/06/2024
7,BLUE TEAM,BLUE TEAM,769331,17/06/2024
7,BLUE TEAM,BLUE TEAM,769250,17/06/2024
7,BLUE TEAM,BLUE TEAM,768798,14/06/2024
7,BLUE TEAM,BLUE TEAM,768739,14/06/2024
7,BLUE TEAM,BLUE TEAM,768004,13/06/2024
6,BLUE TEAM,BLUE TEAM,767157,12/06/2024
6,BLUE TEAM,BLUE TEAM,766878,11/06/2024
7,BLUE TEAM,BLUE TEAM,766837,11/06/2024
7,BLUE TEAM,BLUE TEAM,766129,10/06/2024
7,BLUE TEAM,BLUE TEAM,766110,10/06/2024
7,BLUE TEAM,BLUE TEAM,765912,08/06/2024
7,BLUE TEAM,BLUE TEAM,764456,05/06/2024
6,BLUE TEAM,BLUE TEAM,764126,05/06/2024
7,BLUE TEAM,BLUE TEAM,763928,04/06/2024
7,BLUE TEAM,BLUE TEAM,763019,03/06/2024
6,BLUE TEAM,BLUE TEAM,762673,31/05/2024
7,BLUE TEAM,BLUE TEAM,762270,31/05/2024
7,BLUE TEAM,BLUE TEAM,762090,30/05/2024
7,BLUE TEAM,BLUE TEAM,762003,30/05/2024
7,BLUE TEAM,BLUE TEAM,761446,29/05/2024
6,BLUE TEAM,BLUE TEAM,758825,22/05/2024
7,BLUE TEAM,BLUE TEAM,758709,22/05/2024
7,BLUE TEAM,BLUE TEAM,758456,21/05/2024
7,BLUE TEAM,BLUE TEAM,758410,21/05/2024
6,BLUE TEAM,BLUE TEAM,757994,21/05/2024
7,BLUE TEAM,BLUE TEAM,756591,16/05/2024
6,BLUE TEAM,BLUE TEAM,755160,14/05/2024
7,BLUE TEAM,BLUE TEAM,754742,13/05/2024
6,BLUE TEAM,BLUE TEAM,751237,02/05/2024
6,BLUE TEAM,BLUE TEAM,750965,02/05/2024
7,BLUE TEAM,BLUE TEAM,732156,29/04/2024
6,BLUE TEAM,BLUE TEAM,730700,24/04/2024
7,BLUE TEAM,BLUE TEAM,730642,24/04/2024
7,BLUE TEAM,BLUE TEAM,723114,17/04/2024
7,BLUE TEAM,BLUE TEAM,722993,17/04/2024
7,BLUE TEAM,BLUE TEAM,722974,17/04/2024
7,BLUE TEAM,BLUE TEAM,721141,12/04/2024
7,BLUE TEAM,BLUE TEAM,719290,09/04/2024
7,BLUE TEAM,BLUE TEAM,718300,05/04/2024
7,BLUE TEAM,BLUE TEAM,717824,04/04/2024
7,BLUE TEAM,BLUE TEAM,717425,04/04/2024
7,BLUE TEAM,BLUE TEAM,717215,03/04/2024
7,BLUE TEAM,BLUE TEAM,716846,03/04/2024
7,BLUE TEAM,BLUE TEAM,715238,27/03/2024
7,BLUE TEAM,BLUE TEAM,715134,27/03/2024
7,BLUE TEAM,BLUE TEAM,714173,25/03/2024
6,BLUE TEAM,BLUE TEAM,703506,14/03/2024
6,BLUE TEAM,BLUE TEAM,700404,07/03/2024
7,BLUE TEAM,BLUE TEAM,698975,04/03/2024
7,BLUE TEAM,BLUE TEAM,696467,26/02/2024
7,BLUE TEAM,BLUE TEAM,694955,22/02/2024
7,BLUE TEAM,BLUE TEAM,693008,19/02/2024
7,BLUE TEAM,BLUE TEAM,689087,07/02/2024
7,BLUE TEAM,BLUE TEAM,688232,06/02/2024
7,BLUE TEAM,BLUE TEAM,686550,01/02/2024
7,BLUE TEAM,BLUE TEAM,686493,01/02/2024
7,BLUE TEAM,BLUE TEAM,685843,30/01/2024
6,BLUE TEAM,BLUE TEAM,684438,26/01/2024
7,BLUE TEAM,BLUE TEAM,680949,17/01/2024
7,BLUE TEAM,BLUE TEAM,675022,19/12/2023
7,BLUE TEAM,BLUE TEAM,675015,19/12/2023
7,BLUE TEAM,BLUE TEAM,675006,19/12/2023
7,BLUE TEAM,BLUE TEAM,674999,19/12/2023
7,BLUE TEAM,BLUE TEAM,674977,19/12/2023
7,BLUE TEAM,BLUE TEAM,674959,19/12/2023
7,BLUE TEAM,BLUE TEAM,674950,19/12/2023
7,BLUE TEAM,BLUE TEAM,666398,21/11/2023
7,BLUE TEAM,BLUE TEAM,627380,18/09/2023
7,BLUE TEAM,BLUE TEAM,621686,30/08/2023
7,BLUE TEAM,BLUE TEAM,596414,18/07/2023
7,BLUE TEAM,BLUE TEAM,583657,15/06/2023
