%,Fee Earner,Case Worker,ID,Start Date
7,BLUE TEAM,BLUE TEAM,694410,21/02/2024
7,BLUE TEAM,BLUE TEAM,694325,21/02/2024
7,BLUE TEAM,BLUE TEAM,694106,21/02/2024
7,BLUE TEAM,BLUE TEAM,693976,20/02/2024
7,BLUE TEAM,BLUE TEAM,693939,20/02/2024
7,BLUE TEAM,BLUE TEAM,693871,20/02/2024
7,BLUE TEAM,BLUE TEAM,693818,20/02/2024
7,BLUE TEAM,BLUE TEAM,693775,20/02/2024
6,BLUE TEAM,BLUE TEAM,693645,20/02/2024
7,BLUE TEAM,BLUE TEAM,693623,20/02/2024
7,BLUE TEAM,BLUE TEAM,693594,20/02/2024
7,BLUE TEAM,BLUE TEAM,693547,20/02/2024
7,BLUE TEAM,BLUE TEAM,693390,19/02/2024
7,BLUE TEAM,BLUE TEAM,693366,19/02/2024
7,BLUE TEAM,BLUE TEAM,693354,19/02/2024
7,BLUE TEAM,BLUE TEAM,693284,19/02/2024
7,BLUE TEAM,BLUE TEAM,693237,19/02/2024
7,BLUE TEAM,BLUE TEAM,693088,19/02/2024
7,BLUE TEAM,BLUE TEAM,693085,19/02/2024
7,BLUE TEAM,BLUE TEAM,693042,19/02/2024
7,BLUE TEAM,BLUE TEAM,693008,19/02/2024
7,BLUE TEAM,BLUE TEAM,692968,19/02/2024
7,BLUE TEAM,BLUE TEAM,692829,16/02/2024
7,BLUE TEAM,BLUE TEAM,692740,16/02/2024
7,BLUE TEAM,BLUE TEAM,692652,16/02/2024
7,BLUE TEAM,BLUE TEAM,692571,16/02/2024
7,BLUE TEAM,BLUE TEAM,692417,15/02/2024
7,BLUE TEAM,BLUE TEAM,692094,15/02/2024
7,BLUE TEAM,BLUE TEAM,691896,14/02/2024
7,BLUE TEAM,BLUE TEAM,691889,14/02/2024
7,BLUE TEAM,BLUE TEAM,691884,14/02/2024
7,BLUE TEAM,BLUE TEAM,691857,14/02/2024
7,BLUE TEAM,BLUE TEAM,691775,14/02/2024
6,BLUE TEAM,BLUE TEAM,691764,14/02/2024
7,BLUE TEAM,BLUE TEAM,691714,14/02/2024
7,BLUE TEAM,BLUE TEAM,691684,14/02/2024
7,BLUE TEAM,BLUE TEAM,691589,14/02/2024
7,BLUE TEAM,BLUE TEAM,691512,14/02/2024
7,BLUE TEAM,BLUE TEAM,691445,14/02/2024
7,BLUE TEAM,BLUE TEAM,691418,14/02/2024
7,BLUE TEAM,BLUE TEAM,691337,13/02/2024
7,BLUE TEAM,BLUE TEAM,691234,13/02/2024
7,BLUE TEAM,BLUE TEAM,691233,13/02/2024
7,BLUE TEAM,BLUE TEAM,691133,13/02/2024
7,BLUE TEAM,BLUE TEAM,690974,13/02/2024
7,BLUE TEAM,BLUE TEAM,690969,13/02/2024
7,BLUE TEAM,BLUE TEAM,690906,13/02/2024
7,BLUE TEAM,BLUE TEAM,690468,12/02/2024
7,BLUE TEAM,BLUE TEAM,689924,09/02/2024
7,BLUE TEAM,BLUE TEAM,689877,09/02/2024
7,BLUE TEAM,BLUE TEAM,689872,09/02/2024
7,BLUE TEAM,BLUE TEAM,689864,09/02/2024
7,BLUE TEAM,BLUE TEAM,689706,08/02/2024
7,BLUE TEAM,BLUE TEAM,689604,08/02/2024
7,BLUE TEAM,BLUE TEAM,689275,08/02/2024
7,BLUE TEAM,BLUE TEAM,689270,08/02/2024
6,BLUE TEAM,BLUE TEAM,689174,07/02/2024
7,BLUE TEAM,BLUE TEAM,689161,07/02/2024
6,BLUE TEAM,BLUE TEAM,689103,07/02/2024
7,BLUE TEAM,BLUE TEAM,689087,07/02/2024
7,BLUE TEAM,BLUE TEAM,689075,07/02/2024
7,BLUE TEAM,BLUE TEAM,688830,07/02/2024
7,BLUE TEAM,BLUE TEAM,688788,07/02/2024
7,BLUE TEAM,BLUE TEAM,688747,07/02/2024
7,BLUE TEAM,BLUE TEAM,688717,07/02/2024
7,BLUE TEAM,BLUE TEAM,688599,06/02/2024
7,BLUE TEAM,BLUE TEAM,688435,06/02/2024
7,BLUE TEAM,BLUE TEAM,688427,06/02/2024
6,BLUE TEAM,BLUE TEAM,688400,06/02/2024
7,BLUE TEAM,BLUE TEAM,688355,06/02/2024
7,BLUE TEAM,BLUE TEAM,688263,06/02/2024
7,BLUE TEAM,BLUE TEAM,688255,06/02/2024
7,BLUE TEAM,BLUE TEAM,688232,06/02/2024
7,BLUE TEAM,BLUE TEAM,688015,05/02/2024
7,BLUE TEAM,BLUE TEAM,687990,05/02/2024
7,BLUE TEAM,BLUE TEAM,687943,05/02/2024
7,BLUE TEAM,BLUE TEAM,687926,05/02/2024
7,BLUE TEAM,BLUE TEAM,687916,05/02/2024
7,BLUE TEAM,BLUE TEAM,687904,05/02/2024
7,BLUE TEAM,BLUE TEAM,687903,05/02/2024
7,BLUE TEAM,BLUE TEAM,687686,05/02/2024
7,BLUE TEAM,BLUE TEAM,687653,05/02/2024
7,BLUE TEAM,BLUE TEAM,687371,02/02/2024
7,BLUE TEAM,BLUE TEAM,687355,02/02/2024
7,BLUE TEAM,BLUE TEAM,687106,02/02/2024
7,BLUE TEAM,BLUE TEAM,687099,02/02/2024
7,BLUE TEAM,BLUE TEAM,687035,02/02/2024
7,BLUE TEAM,BLUE TEAM,686971,02/02/2024
7,BLUE TEAM,BLUE TEAM,686819,01/02/2024
7,BLUE TEAM,BLUE TEAM,686760,01/02/2024
7,BLUE TEAM,BLUE TEAM,686703,01/02/2024
7,BLUE TEAM,BLUE TEAM,686550,01/02/2024
7,BLUE TEAM,BLUE TEAM,686420,01/02/2024
7,BLUE TEAM,BLUE TEAM,686306,31/01/2024
7,BLUE TEAM,BLUE TEAM,686223,31/01/2024
7,BLUE TEAM,BLUE TEAM,686165,31/01/2024
7,BLUE TEAM,BLUE TEAM,686161,31/01/2024
7,BLUE TEAM,BLUE TEAM,686067,31/01/2024
7,BLUE TEAM,BLUE TEAM,685885,30/01/2024
7,BLUE TEAM,BLUE TEAM,685853,30/01/2024
7,BLUE TEAM,BLUE TEAM,685843,30/01/2024
7,BLUE TEAM,BLUE TEAM,685759,30/01/2024
7,BLUE TEAM,BLUE TEAM,685628,30/01/2024
7,BLUE TEAM,BLUE TEAM,685458,30/01/2024
7,BLUE TEAM,BLUE TEAM,685455,30/01/2024
7,BLUE TEAM,BLUE TEAM,685358,29/01/2024
7,BLUE TEAM,BLUE TEAM,685279,29/01/2024
7,BLUE TEAM,BLUE TEAM,685252,29/01/2024
7,BLUE TEAM,BLUE TEAM,685175,29/01/2024
7,BLUE TEAM,BLUE TEAM,684994,29/01/2024
7,BLUE TEAM,BLUE TEAM,684685,26/01/2024
7,BLUE TEAM,BLUE TEAM,684551,26/01/2024
7,BLUE TEAM,BLUE TEAM,684479,26/01/2024
6,BLUE TEAM,BLUE TEAM,684438,26/01/2024
6,BLUE TEAM,BLUE TEAM,684239,25/01/2024
7,BLUE TEAM,BLUE TEAM,684210,25/01/2024
7,BLUE TEAM,BLUE TEAM,684195,25/01/2024
7,BLUE TEAM,BLUE TEAM,684169,25/01/2024
7,BLUE TEAM,BLUE TEAM,684166,25/01/2024
7,BLUE TEAM,BLUE TEAM,684053,25/01/2024
7,BLUE TEAM,BLUE TEAM,683958,25/01/2024
7,BLUE TEAM,BLUE TEAM,683949,25/01/2024
7,BLUE TEAM,BLUE TEAM,683641,24/01/2024
7,BLUE TEAM,BLUE TEAM,683137,23/01/2024
7,BLUE TEAM,BLUE TEAM,682686,22/01/2024
7,BLUE TEAM,BLUE TEAM,681608,18/01/2024
7,BLUE TEAM,BLUE TEAM,681120,17/01/2024
7,BLUE TEAM,BLUE TEAM,681070,17/01/2024
7,BLUE TEAM,BLUE TEAM,681069,17/01/2024
7,BLUE TEAM,BLUE TEAM,680949,17/01/2024
7,BLUE TEAM,BLUE TEAM,680676,16/01/2024
7,BLUE TEAM,BLUE TEAM,680238,15/01/2024
7,BLUE TEAM,BLUE TEAM,679962,15/01/2024
7,BLUE TEAM,BLUE TEAM,679943,15/01/2024
7,BLUE TEAM,BLUE TEAM,679563,12/01/2024
7,BLUE TEAM,BLUE TEAM,679385,11/01/2024
7,BLUE TEAM,BLUE TEAM,679331,11/01/2024
7,BLUE TEAM,BLUE TEAM,678772,10/01/2024
7,BLUE TEAM,BLUE TEAM,677840,08/01/2024
7,BLUE TEAM,BLUE TEAM,676203,02/01/2024
7,BLUE TEAM,BLUE TEAM,676070,27/12/2023
7,BLUE TEAM,BLUE TEAM,675546,21/12/2023
7,BLUE TEAM,BLUE TEAM,675476,20/12/2023
7,BLUE TEAM,BLUE TEAM,675340,20/12/2023
7,BLUE TEAM,BLUE TEAM,675022,19/12/2023
7,BLUE TEAM,BLUE TEAM,675015,19/12/2023
7,BLUE TEAM,BLUE TEAM,675006,19/12/2023
7,BLUE TEAM,BLUE TEAM,674999,19/12/2023
7,BLUE TEAM,BLUE TEAM,674992,19/12/2023
7,BLUE TEAM,BLUE TEAM,674977,19/12/2023
7,BLUE TEAM,BLUE TEAM,674959,19/12/2023
7,BLUE TEAM,BLUE TEAM,674950,19/12/2023
7,BLUE TEAM,BLUE TEAM,674247,15/12/2023
7,BLUE TEAM,BLUE TEAM,673458,13/12/2023
7,BLUE TEAM,BLUE TEAM,672641,11/12/2023
7,BLUE TEAM,BLUE TEAM,672575,11/12/2023
7,BLUE TEAM,BLUE TEAM,670506,04/12/2023
7,BLUE TEAM,BLUE TEAM,669178,29/11/2023
7,BLUE TEAM,BLUE TEAM,664978,16/11/2023
7,BLUE TEAM,BLUE TEAM,663155,10/11/2023
7,BLUE TEAM,BLUE TEAM,662998,10/11/2023
7,BLUE TEAM,BLUE TEAM,627628,18/09/2023
7,BLUE TEAM,BLUE TEAM,627380,18/09/2023
7,BLUE TEAM,BLUE TEAM,622374,01/09/2023
7,BLUE TEAM,BLUE TEAM,622243,31/08/2023
7,BLUE TEAM,BLUE TEAM,621686,30/08/2023
7,BLUE TEAM,BLUE TEAM,596414,18/07/2023
7,BLUE TEAM,BLUE TEAM,591442,06/07/2023
7,BLUE TEAM,BLUE TEAM,563458,21/04/2023
